route_name,route_index,stop_id,stop_name,original_latitude,original_longitude,snapped_latitude,snapped_longitude,formatted_address,place_id,search_query
Perambur,28,stop8,BPCL Petrol Bunk,13.125114,80.295542,13.125107719936585,80.29564964848922,"No.91,S.n chetty street,fishing harbour, Kasimedu, Royapuram, Chennai, Tamil Nadu 600013, India",ChIJr-GmRIhvUjoRyzsAiPKEAKo,"BPCL Petrol Bunk, Perambur, Chennai"
Peravallur,29,stop1,Peravalur,13.1178796,80.2316085,13.117913780781889,80.23144438494855,"Peravallur, Perambur, Chennai, Tamil Nadu, India",ChIJoc6q1lJkUjoR6dz6U1PwMhk,"Peravalur, Peravallur, Chennai"
Peravallur,29,stop2,Jawahar Nagar Bus Stop,13.1178796,80.2316085,13.117913780781889,80.23144438494855,"Peravallur, Perambur, Chennai, Tamil Nadu, India",ChIJoc6q1lJkUjoR6dz6U1PwMhk,"Jawahar Nagar Bus Stop, Peravallur, Chennai"
Peravallur,29,stop3,Axis Bank,13.1168442,80.23020300000002,13.11690841568604,80.2302407177416,"No 167, Peravallur, Perambur, Chennai, Tamil Nadu 600081, India",ChIJWZ4o995kUjoR-CdgzeQKTbs,"Axis Bank, Peravallur, Chennai"
Peravallur,29,stop4,Agaram BPCL Bunk,13.1162012,80.23155000000001,13.116158877036561,80.23152076805229,"Agaram, Peravallur, Perambur, Chennai, Tamil Nadu, India",ChIJCezGt1JkUjoRH6wptpoCgLg,"Agaram BPCL Bunk, Peravallur, Chennai"
Peravallur,29,stop5,Thiruvalluvar Kalyanamandabam,13.1178796,80.2316085,13.117913780781889,80.23144438494855,"Peravallur, Perambur, Chennai, Tamil Nadu, India",ChIJoc6q1lJkUjoR6dz6U1PwMhk,"Thiruvalluvar Kalyanamandabam, Peravallur, Chennai"
Peravallur,29,stop6,Periyar Nagar Vegetable market,13.1178796,80.2316085,13.117913780781889,80.23144438494855,"Peravallur, Perambur, Chennai, Tamil Nadu, India",ChIJoc6q1lJkUjoR6dz6U1PwMhk,"Periyar Nagar Vegetable market, Peravallur, Chennai"
Kolathur (Don Bosco School),30,stop1,Kolathur (Don Bosco School),13.1189858,80.2072457,13.11881200311674,80.20725331304364,"Kolathur Main Rd, Srinivasa Nagar, Kolathur, Chennai, Tamil Nadu 600099, India",ChIJZ5yX4GBkUjoR7OgYaetxt_8,"Kolathur (Don Bosco School), Kolathur (Don Bosco School), Chennai"
Kolathur (Don Bosco School),30,stop2,Retteri Junction,13.1366463,80.2203699,13.136696750971982,80.22036970572917,"46PC+M45, Grand Northern Trunk Rd, Munusamy Nagar, Kolathur, Chennai, Tamil Nadu 600099, India",ChIJ20ymBKxlUjoRJw-4-gRFBTI,"Retteri Junction, Kolathur (Don Bosco School), Chennai"
Kolathur (Don Bosco School),30,stop3,Saravana Store (Padi),13.0704208,80.25506159999999,13.07029948115206,80.2549109085487,"3794+R3M, 13, CASA Major Rd, Sulaiman Zackria Avenue, Egmore, Chennai, Tamil Nadu 600008, India",ChIJlTt4Yg5mUjoRHZ1eoHXv1js,"Saravana Store (Padi), Kolathur (Don Bosco School), Chennai"
Kolathur (Don Bosco School),30,stop4,Korattur Signal,13.118676,80.1985605,13.118675864701984,80.1985607673893,"459X+FCF, Palla St, Sivakami Nagar, Thathan Kuppam, Villivakkam, Chennai, Tamil Nadu 600099, India",ChIJv2gOtOhlUjoRgMRC9QPC7Fg,"Korattur Signal, Kolathur (Don Bosco School), Chennai"
Kolathur (Don Bosco School),30,stop5,Britannia,13.0704208,80.25506159999999,13.07029948115206,80.2549109085487,"3794+R3M, 13, CASA Major Rd, Sulaiman Zackria Avenue, Egmore, Chennai, Tamil Nadu 600008, India",ChIJlTt4Yg5mUjoRHZ1eoHXv1js,"Britannia, Kolathur (Don Bosco School), Chennai"
TVK Nagar,31,stop1,TVK Idugadu,13.119937,80.232524,13.11995838790265,80.23240389012946,"Thiru.Vi.Ka. Nagar, Tiru Vi Ka Nagar, Perambur, Chennai, Tamil Nadu 600011, India",ChIJ0Q_OraxlUjoR93oBOxuD_uQ,"TVK Idugadu, TVK Nagar, Chennai"
TVK Nagar,31,stop2,TVK Bus stand,13.1198567,80.2325773,13.119816604498803,80.23275152939203,"15th Street, 511, SRP Koil St N, Tiru Vi Ka Nagar, Perambur, Chennai, Tamil Nadu 600082, India",ChIJgWSQfaZlUjoRhLEF_7Vo9zs,"TVK Bus stand, TVK Nagar, Chennai"
TVK Nagar,31,stop3,Senthil Nagar,13.119938,80.2342226,13.119869729968384,80.23420963904469,"Tiru Vi Ka Nagar, Perambur, Chennai, Tamil Nadu, India",ChIJpXjllaxlUjoR5-Vkb77WBa4,"Senthil Nagar, TVK Nagar, Chennai"
Poombukar Nagar,32,stop1,SBI-Bank,13.1211176,80.21342489999999,13.121010389512467,80.21342368019889,"Poompuhar Nagar, Kolathur, Chennai, Tamil Nadu 600099, India",ChIJ190xAFxkUjoR22lM8PzkEO0,"SBI-Bank, Poombukar Nagar, Chennai"
Poombukar Nagar,32,stop2,Poombukar Nagar Post Office,13.1211176,80.21342489999999,13.121010389512467,80.21342368019889,"Poompuhar Nagar, Kolathur, Chennai, Tamil Nadu 600099, India",ChIJ190xAFxkUjoR22lM8PzkEO0,"Poombukar Nagar Post Office, Poombukar Nagar, Chennai"
Poombukar Nagar,32,stop3,Grace Super Market,13.1211176,80.21342489999999,13.121010389512467,80.21342368019889,"Poompuhar Nagar, Kolathur, Chennai, Tamil Nadu 600099, India",ChIJ190xAFxkUjoR22lM8PzkEO0,"Grace Super Market, Poombukar Nagar, Chennai"
Poombukar Nagar,32,stop4,Temple School,13.1250701,80.2056971,13.125022905105833,80.2055152155843,"46G4+27G, Jawaharlal Nehru Salai, Selvi Nagar, Kolathur, Chennai, Tamil Nadu 600099, India",ChIJs0mdMfdlUjoRjNfce0G5pmA,"Temple School, Poombukar Nagar, Chennai"
Minjur,33,stop1,Rice Mill,13.2695711,80.2632328,13.269625677082809,80.26322793469457,"7797+R7H, SH 104, Minjur, Tamil Nadu 601203, India",ChIJTxsAL_d5UjoRyT0nKsmXHFc,"Rice Mill, Minjur, Chennai"
Minjur,33,stop2,Kattur Koot Road,12.9230284,80.1868088,12.9230284,80.1868088,"Koot Rd, United Colony, Medavakkam, Chennai, Tamil Nadu 600100, India",ChIJ_xM9MJ5eUjoRpB6afBZE1g4,"Kattur Koot Road, Minjur, Chennai"
Minjur,33,stop3,Hemachandra Nagar,13.2758784,80.2607651,13.275867750693218,80.26083487974195,"Hemachandra Nagar, Minjur, Tamil Nadu 601203, India",ChIJUzuGGe55UjoRiSRMOFlTPqM,"Hemachandra Nagar, Minjur, Chennai"
Minjur,33,stop4,Pachaiyamman Koil Archi,13.2721287,80.2580337,13.2721287,80.2580337,"Pachai Amman Koil Road, Tamil Nadu 601203, India",ChIJrSSRxvN5UjoR-ieQTwK9KlE,"Pachaiyamman Koil Archi, Minjur, Chennai"
Minjur,33,stop5,Valluvar Nagar,13.2641152,80.26614479999999,13.26427536961047,80.26568056771725,"7778+JFR, Minjur New Town Rd, Minjur, Tamil Nadu 601203, India",ChIJjzLGbAB7UjoRtDXZfiAGrIE,"Valluvar Nagar, Minjur, Chennai"
Minjur,33,stop6,Patamanthri,13.2582341,80.278071,13.258210307878265,80.27814632690577,"Pattamandhri, Nandiambakkam, Tamil Nadu, India",ChIJyyqmsalwUjoRyVlCu03iuyg,"Patamanthri, Minjur, Chennai"
Minjur,33,stop7,Manali New Town,13.193283,80.2707953,13.193340114269146,80.27079535233028,"Manali New Town, Manali, Chennai, Tamil Nadu 600103, India",ChIJT3_QMp16UjoRTbcpD24SAKI,"Manali New Town, Minjur, Chennai"
Minjur,33,stop8,Vichoor,13.2005898,80.2377078,13.2005898,80.2377078,"Vichoor, Tamil Nadu, India",ChIJlaPVBeZ6UjoRlnyOPt0q93I,"Vichoor, Minjur, Chennai"
Minjur,33,stop9,Andarkuppam Check Post,13.192054,80.2698765,13.192053281444444,80.26982390034766,"Andarkuppam Check Post, SH 56, Vaikkadu, Manali New Town, Manali, Chennai, Tamil Nadu 600103, India",ChIJybM8v6N6UjoRLfmD9EcFIro,"Andarkuppam Check Post, Minjur, Chennai"
Minjur,33,stop10,Manjampakkam Ring Road,13.1551411,80.2224191,13.155119057712865,80.22242042749932,"Manjampakkam, Tamil Nadu, India",ChIJyefHadtkUjoRWz_OJmy_V6E,"Manjampakkam Ring Road, Minjur, Chennai"
Veterinary college (Mathur),34,stop1,Manali Market,13.1719994,80.25662009999999,13.17221082895653,80.25663791667908,"Manali Market, 18/39, Chinnamattur Rd, Cpcl Nagar, Apollo Armstrong Nagar, Mathur, Chennai, Tamil Nadu 600068, India",ChIJFbvP2kplUjoRsx_-1dcIfZ0,"Manali Market, Veterinary college (Mathur), Chennai"
Veterinary college (Mathur),34,stop2,Shastri nagar,13.1648007,80.25234429999999,13.164605964202956,80.25265782272365,"Shastri Nagar, Manali, Chennai, Tamil Nadu 600051, India",ChIJG_U50TdlUjoRa2WRHWIq7Zg,"Shastri nagar, Veterinary college (Mathur), Chennai"
Veterinary college (Mathur),34,stop3,Mathur 3rd Main Road,13.1706366,80.2496846,13.1706366,80.2496846,"3rd Main Rd, Mathur, Tamil Nadu 600068, India",ChIJ7zj0kDRlUjoRCMmIx01JA3g,"Mathur 3rd Main Road, Veterinary college (Mathur), Chennai"
Veterinary college (Mathur),34,stop4,Mathur 1st Main Road,13.169072,80.2407609,13.169072000000002,80.2407609,"Mathur Second Main Rd, Mathur, Tamil Nadu 600068, India",ChIJGQEeWyxlUjoRIH3_Xska3Jw,"Mathur 1st Main Road, Veterinary college (Mathur), Chennai"
Veterinary college (Mathur),34,stop5,Veterinary college,13.158582,80.244041,13.158581879418334,80.24395854106027,"Veterinary College, MMC Aavin Quarters, Madhavaram Milk Colony, Chennai, Tamil Nadu 600051, India",ChIJd8d-2jplUjoRSc_N4PlsLDo,"Veterinary college, Veterinary college (Mathur), Chennai"
Veterinary college (Mathur),34,stop6,Arul Nagar,13.1463254,80.24432940000001,13.146454499999999,80.2442938,"Arul Nagar, Madhavaram Milk Colony, Chennai, Tamil Nadu 600051, India",ChIJx0BedRdlUjoRlvTN-O9NJyA,"Arul Nagar, Veterinary college (Mathur), Chennai"
Veterinary college (Mathur),34,stop7,Thapalpetti,13.1414156,80.23701080000001,13.14157754861601,80.23699793735759,"Thapalpetti, Palaniappa Nagar, Madhavaram, Chennai, Tamil Nadu 600060, India",ChIJgTEkiBxlUjoRlUG0H3ijyPU,"Thapalpetti, Veterinary college (Mathur), Chennai"
Veterinary college (Mathur),34,stop8,Madhavaram Old Bus stand,13.158582,80.244041,13.158581879418334,80.24395854106027,"Veterinary College, MMC Aavin Quarters, Madhavaram Milk Colony, Chennai, Tamil Nadu 600051, India",ChIJd8d-2jplUjoRSc_N4PlsLDo,"Madhavaram Old Bus stand, Veterinary college (Mathur), Chennai"
Veterinary college (Mathur),34,stop9,Madhavaram New Bus stand,13.152167,80.22819899999999,13.15215996767289,80.22817634310914,"Madhavaram New, Natesan Nagar, Madhavaram, Chennai, Tamil Nadu 600060, India",ChIJQ7_T9d5kUjoRneTCeC_aXbM,"Madhavaram New Bus stand, Veterinary college (Mathur), Chennai"
Ayappakkam,35,stop1,Dunlop,13.099284,80.1389475,13.09924488552495,80.13894199850755,"M 15-16, TN HOUSING BOARD, 5, Ayyappakkam Main Rd, TNHB Colony, Annanur, Ayappakkam, Chennai, Tamil Nadu 600058, India",ChIJX4TtjTViUjoRE6cYcMT7lTk,"Dunlop, Ayappakkam, Chennai"
Ayappakkam,35,stop2,Canara Bank,13.0983046,80.13665110000001,13.09828361275489,80.13664957624216,"Ayappakkam, Chennai, Tamil Nadu, India",ChIJk5prZTdiUjoR1fRCxHB3WDc,"Canara Bank, Ayappakkam, Chennai"
Ayappakkam,35,stop3,Cake World - Ambattur,13.1202673,80.1491746,13.120272552473152,80.14905318655612,"413, Madras Thiruvallur High Rd, Secretariat Colony, Vivek Nagar, O.T, Ambattur, Chennai, Tamil Nadu 600053, India",ChIJ0zFXnaljUjoR_MTFB6Ae5vo,"Cake World - Ambattur, Ayappakkam, Chennai"
Ayappakkam,35,stop4,Murugappa Polytechnic,13.1259402,80.1173524,13.125905387190844,80.11761440022184,"44G8+9WH, Sathyamurthy Nagar, Avadi, Chennai, Tamil Nadu 600062, India",ChIJ8dAEwYtiUjoRgILafb041kg,"Murugappa Polytechnic, Ayappakkam, Chennai"
Ayappakkam Water Tank,36,stop1,Ayappakkam Water Tank,13.0988981,80.1327388,13.098824899999999,80.1327383,"Ayapakkam, TNHB Colony, Annanur, Ayappakkam, Chennai, Tamil Nadu 600077, India",ChIJARuW7zdiUjoR-F7KUCAm29A,"Ayappakkam Water Tank, Ayappakkam Water Tank, Chennai"
Ayappakkam Water Tank,36,stop2,VGN Platina,13.0940883,80.1264583,13.09411277555113,80.12646383285663,"VGN PLATINA, Ambigai Nagar, MGR Nagar, Ayappakkam, Chennai, Tamil Nadu 600077, India",ChIJhTxbUDliUjoRBUaI6b5vazo,"VGN Platina, Ayappakkam Water Tank, Chennai"
Ayappakkam Water Tank,36,stop3,Aparna Nagar,13.1009021,80.1275052,13.1009021,80.1275052,"Aparna Nagar, Annanur, Ambattur, Chennai, Tamil Nadu 600077, India",ChIJiwINSz9iUjoRgpvBtVCbyag,"Aparna Nagar, Ayappakkam Water Tank, Chennai"
Ayappakkam Water Tank,36,stop4,Shivan Koil,13.1089715,80.1325809,13.1089715,80.1325809,"Sivan Koil St, TNHB Colony, Annanur, Ayappakkam, Chennai, Tamil Nadu 600077, India",ChIJJdXZaEViUjoRhOEXf4wf7gI,"Shivan Koil, Ayappakkam Water Tank, Chennai"
Ayappakkam Water Tank,36,stop5,Koladi HP Petrol Bunk,13.0839218,80.13029689999999,13.083849199999998,80.1301479,"Koladi, Thiruverkadu, Chennai, Tamil Nadu, India",ChIJ1UQ3zCViUjoRTcmSYOxr7oM,"Koladi HP Petrol Bunk, Ayappakkam Water Tank, Chennai"
Ayappakkam Water Tank,36,stop6,Thiruverkadu Bus Stand,13.0695939,80.1240011,13.069602248764742,80.12387749182273,"349F+RJJ, Koladi Rd, Munusamy Nagar, Parasakthi Nagar, Thiruverkadu, Tamil Nadu 600077, India",ChIJIzvS0uBhUjoRwkBFBBOzan0,"Thiruverkadu Bus Stand, Ayappakkam Water Tank, Chennai"
Ayappakkam Water Tank,36,stop7,Pallavan Nagar,13.0983046,80.13665110000001,13.09828361275489,80.13664957624216,"Ayappakkam, Chennai, Tamil Nadu, India",ChIJk5prZTdiUjoR1fRCxHB3WDc,"Pallavan Nagar, Ayappakkam Water Tank, Chennai"
Ayappakkam Water Tank,36,stop8,VGN Mahalakshmi Appartments,13.052201,80.17900949999999,13.052276385856372,80.1790150510348,"352H+VJJ, Anbu Nagar 1st St, Radha Avenue, Sri Ram Nagar, Valasaravakkam, Chennai, Tamil Nadu 600087, India",ChIJ_eySdrFhUjoRCvHcz1Lpn_c,"VGN Mahalakshmi Appartments, Ayappakkam Water Tank, Chennai"
Ayappakkam Water Tank,36,stop9,Velapanchavadi Kendra Vihar Appartment,13.0988981,80.1327388,13.098824899999999,80.1327383,"Ayapakkam, TNHB Colony, Annanur, Ayappakkam, Chennai, Tamil Nadu 600077, India",ChIJARuW7zdiUjoR-F7KUCAm29A,"Velapanchavadi Kendra Vihar Appartment, Ayappakkam Water Tank, Chennai"
Thirumullaivoyal,37,stop1,Thirumullaivoyal,13.1314871,80.1363142,13.131535695043686,80.13626538435423,"44JP+HGW, Ambedkar Nagar, Thirumullaivoyal, Chennai, Tamil Nadu 600062, India",ChIJU_TISABjUjoR1xQ3As-TRsw,"Thirumullaivoyal, Thirumullaivoyal, Chennai"
Thirumullaivoyal,37,stop2,Vaishnawi Nagar,13.1275387,80.1257603,13.127555157497204,80.12572976370998,"Vaishnavi Nagar, Cholambedu, Chennai, Tamil Nadu 600062, India",ChIJt6IeE_RiUjoRz7IuvVSKflU,"Vaishnawi Nagar, Thirumullaivoyal, Chennai"
Thirumullaivoyal,37,stop3,Outer Ring Road bye Pass - Chokanallur,13.0477221,80.0844198,13.047722099999998,80.08441979999999,"Chennai Outer Ring Rd, Tamil Nadu, India",EihDaGVubmFpIE91dGVyIFJpbmcgUmQsIFRhbWlsIE5hZHUsIEluZGlhIi4qLAoUChIJqSiOfH2KUjoRAv_w3eCeDUUSFAoSCT_JzvzlYlI6Eb0PE3HmvUD2,"Outer Ring Road bye Pass - Chokanallur, Thirumullaivoyal, Chennai"
Ambattur OT,38,stop1,Singapore shopping,13.1214371,80.148208,13.121336669290702,80.14826208355001,"125, Chennai - Thiruttani - Renigunta Hwy, Vivek Nagar, Ram Nagar, Ambattur, Chennai, Tamil Nadu 600053, India",ChIJGRFa86ljUjoR9824mBUJ25U,"Singapore shopping, Ambattur OT, Chennai"
Ambattur OT,38,stop2,Anaikattucherry,13.1198456,80.1501107,13.11981118279253,80.15010503018091,"Ambattur O.T., N Park St, Secretariat Colony, Venkatapuram, Ambattur, Chennai, Tamil Nadu 600053, India",ChIJDVvADaljUjoR3dhCm-DqU_g,"Anaikattucherry, Ambattur OT, Chennai"
Ambattur OT,38,stop3,Sitharkadu,13.1198456,80.1501107,13.11981118279253,80.15010503018091,"Ambattur O.T., N Park St, Secretariat Colony, Venkatapuram, Ambattur, Chennai, Tamil Nadu 600053, India",ChIJDVvADaljUjoR3dhCm-DqU_g,"Sitharkadu, Ambattur OT, Chennai"
Ayappakkam Church (water tank),39,stop1,Ayappakkam church (water tank),13.0942463,80.1243902,13.094244998050508,80.12436884334791,"34VF+MQR, MGR Nagar, Ayappakkam, Chennai, Tamil Nadu 600077, India",ChIJJ8yKDOtjUjoR0SrWGB8qnC8,"Ayappakkam church (water tank), Ayappakkam Church (water tank), Chennai"
Ayappakkam Church (water tank),39,stop2,Pillaiyar kovil,13.1294532,80.1714924,13.129453199999997,80.1714924,"Pillaiyar Koil St, Chennai, Tamil Nadu 600053, India",ChIJE7BS3AhjUjoRBbDzh6zQAQQ,"Pillaiyar kovil, Ayappakkam Church (water tank), Chennai"
Ayappakkam Church (water tank),39,stop3,ICMR,13.0983046,80.13665110000001,13.09828361275489,80.13664957624216,"Ayappakkam, Chennai, Tamil Nadu, India",ChIJk5prZTdiUjoR1fRCxHB3WDc,"ICMR, Ayappakkam Church (water tank), Chennai"
Ayappakkam Church (water tank),39,stop4,Selvi Mahal,13.104452,80.1326952,13.10452282979808,80.13265684497848,"6th Main Road,, Bus Stop, 60/1, TNHB Rd, Near Govt.High School, Rajammal nagar, TNHB Colony, Annanur, Ayappakkam, Chennai, Tamil Nadu 600077, India",ChIJS3uduUhiUjoRqBLg4zN8Tp8,"Selvi Mahal, Ayappakkam Church (water tank), Chennai"
Ayappakkam Church (water tank),39,stop5,Ration shop,13.0743246,80.1685465,13.0743246,80.1685465,"Ration Shop Rd, Nolambur, Ambattur Industrial Estate, Chennai, Tamil Nadu 600095, India",ChIJU5Ys8l5hUjoR7t7QJX1FJuA,"Ration shop, Ayappakkam Church (water tank), Chennai"
Ayappakkam Church (water tank),39,stop6,EB,13.0983046,80.13665110000001,13.09828361275489,80.13664957624216,"Ayappakkam, Chennai, Tamil Nadu, India",ChIJk5prZTdiUjoR1fRCxHB3WDc,"EB, Ayappakkam Church (water tank), Chennai"
Ponneri,40,stop1,Krishnapuram (Ponneri),13.3340027,80.1943795,13.333981775357287,80.19434261347158,"Ponneri, Tamil Nadu 601204, India",ChIJOzTvG7R4UjoRmjvwKBnqqQQ,"Krishnapuram (Ponneri), Ponneri, Chennai"
Ponneri,40,stop2,Andarkuppam,13.1944732,80.264191,13.194206897099122,80.26420611582968,"Andarkuppam, Manali New Town, Manali, Chennai, Tamil Nadu 600103, India",ChIJ05B9sb16UjoR3-VOjALuVaw,"Andarkuppam, Ponneri, Chennai"
Ponneri,40,stop3,Velammal School,13.078671,80.174767,13.078631430858051,80.174780817207,"Velammal School, Brindawan Colony, Mogappair, Chennai, Tamil Nadu 600037, India",ChIJJX35nuJjUjoR9A8m0r72wCM,"Velammal School, Ponneri, Chennai"
Ponneri,40,stop4,Thachoor Koot Road,13.296639,80.14760299999999,13.296646091349977,80.14766106387059,"Thachur Koot Road, SH 56, Thatchoor, Tamil Nadu 601101, India",ChIJ2QElnfl-UjoR0iZ49q5WxdQ,"Thachoor Koot Road, Ponneri, Chennai"
Ponneri,40,stop5,Panchati,13.3340027,80.1943795,13.333981775357287,80.19434261347158,"Ponneri, Tamil Nadu 601204, India",ChIJOzTvG7R4UjoRmjvwKBnqqQQ,"Panchati, Ponneri, Chennai"
Ponneri,40,stop6,Irulipattu,13.3340027,80.1943795,13.333981775357287,80.19434261347158,"Ponneri, Tamil Nadu 601204, India",ChIJOzTvG7R4UjoRmjvwKBnqqQQ,"Irulipattu, Ponneri, Chennai"
Ponneri,40,stop7,Janapachathiram Koot Road,12.9230284,80.1868088,12.9230284,80.1868088,"Koot Rd, United Colony, Medavakkam, Chennai, Tamil Nadu 600100, India",ChIJ_xM9MJ5eUjoRpB6afBZE1g4,"Janapachathiram Koot Road, Ponneri, Chennai"
Ponneri,40,stop8,Karanodai,13.2506321,80.16091039999999,13.250570883166064,80.16091341714933,"Karanodai, Tamil Nadu 600067, India",ChIJyTqWfiV8UjoRnx7Lf11X2NA,"Karanodai, Ponneri, Chennai"
Ponneri,40,stop9,Cholavaram,13.2359597,80.16345849999999,13.235992637896539,80.16348441661285,"Sholavaram, Tamil Nadu 600067, India",ChIJZbBh-Ut8UjoRjIAhRtOW-AE,"Cholavaram, Ponneri, Chennai"
Ponneri,40,stop10,Padiyanallur,13.1989003,80.1764778,13.19891106203103,80.1764783344484,"Padianallur, Tamil Nadu 600052, India",ChIJ56q6JZ98UjoR2jIvR6aOkgA,"Padiyanallur, Ponneri, Chennai"
Ponneri,40,stop11,MA Nagar,13.2002927,80.17425399999999,13.200301996827386,80.174201202176,"M.A.Nagar, Padianallur, Tamil Nadu 600052, India",ChIJcwjv5JB8UjoRUsh5J47ZQBY,"MA Nagar, Ponneri, Chennai"
Ponneri,40,stop12,Redhills Bye Pass,13.3340027,80.1943795,13.333981775357287,80.19434261347158,"Ponneri, Tamil Nadu 601204, India",ChIJOzTvG7R4UjoRmjvwKBnqqQQ,"Redhills Bye Pass, Ponneri, Chennai"
Ponneri,40,stop13,Redhills Market,13.1888526,80.1883347,13.188767627616942,80.18823419918178,"30/12, Devanbu Street, Red Hills, Chennai, Tamil Nadu 600052, India",ChIJNUewaV97UjoRbfs8dGKJVNo,"Redhills Market, Ponneri, Chennai"
Ponneri,40,stop14,Redhills Bus Stand,13.1864645,80.1998776,13.18648608926704,80.19988300429169,"Red Hills, Chennai, Tamil Nadu, India",ChIJMYANK6B8UjoRDWonhFKPvTE,"Redhills Bus Stand, Ponneri, Chennai"
Ponneri,40,stop15,Redhills Koot Road,13.1864645,80.1998776,13.18648608926704,80.19988300429169,"Red Hills, Chennai, Tamil Nadu, India",ChIJMYANK6B8UjoRDWonhFKPvTE,"Redhills Koot Road, Ponneri, Chennai"
Kallikuppam,41,stop1,Surapet,13.136693,80.169371,13.136534999999999,80.169353,"Kallikuppam, Ambattur, Chennai, Tamil Nadu 600053, India",ChIJTz182W1jUjoR9LaBb1jqulQ,"Surapet, Kallikuppam, Chennai"
Kallikuppam,41,stop2,Kallikuppam Arch,13.1322915,80.16946089999999,13.132289153468387,80.16948495165892,"234, Ambattur Red Hills Rd, Kallikuppam, Ambattur, Chennai, Tamil Nadu 600053, India",ChIJA25vAqVjUjoRmL_miTbuQQc,"Kallikuppam Arch, Kallikuppam, Chennai"
Kallikuppam,41,stop3,Wireless,13.1320065,80.165272,13.131971724142355,80.16527394982378,"Wireless, Kallikuppam, Chennai, Tamil Nadu 600053, India",ChIJ5yo-K3NjUjoRgAsSIppRvtQ,"Wireless, Kallikuppam, Chennai"
Kallikuppam,41,stop4,Oragadam,13.136693,80.169371,13.136534999999999,80.169353,"Kallikuppam, Ambattur, Chennai, Tamil Nadu 600053, India",ChIJTz182W1jUjoR9LaBb1jqulQ,"Oragadam, Kallikuppam, Chennai"
Kallikuppam,41,stop5,P.T.R.Kalyanamanadapam,13.136693,80.169371,13.136534999999999,80.169353,"Kallikuppam, Ambattur, Chennai, Tamil Nadu 600053, India",ChIJTz182W1jUjoR9LaBb1jqulQ,"P.T.R.Kalyanamanadapam, Kallikuppam, Chennai"
Kallikuppam,41,stop6,Ajay Stadiuem,13.1330554,80.1024462,13.1327638,80.1021873,"44M2+6XG, Avadi, Tamil Nadu 600054, India",ChIJDaXcxn9iUjoRymadxobadq0,"Ajay Stadiuem, Kallikuppam, Chennai"
RedHills Bypass,42,stop1,Sothupakkam Signal,13.199252,80.1910347,13.199252,80.1910347,"Sothupakkam Rd, Red Hills, Chennai, Tamil Nadu, India",EjVTb3RodXBha2thbSBSZCwgUmVkIEhpbGxzLCBDaGVubmFpLCBUYW1pbCBOYWR1LCBJbmRpYSIuKiwKFAoSCcXzeEuCe1I6ERfmsgeH3T5_EhQKEgkxgA0roHxSOhENaieEUo-9MQ,"Sothupakkam Signal, RedHills Bypass, Chennai"
RedHills Bypass,42,stop2,SSR Palace,13.1918125,80.1894375,13.191741987661425,80.18937526144893,"GNT Rd, BYE PASS, Red Hills, Chennai, Padianallur, Tamil Nadu 600052, India",ChIJxTNLCAB7UjoRQygQaV3g0k8,"SSR Palace, RedHills Bypass, Chennai"
RedHills Bypass,42,stop3,Nel arisi kalyana mandapam (Signal),13.1842541,80.1924478,13.184064,80.1923224,"55MR+PX4, GNT Rd, Red Hills, Chennai, Vedakarai, Tamil Nadu 600052, India",ChIJpwA9Y6B8UjoRzKFl4KxUkyM,"Nel arisi kalyana mandapam (Signal), RedHills Bypass, Chennai"
RedHills Bypass,42,stop4,Redhills Market,13.1888526,80.1883347,13.188767627616942,80.18823419918178,"30/12, Devanbu Street, Red Hills, Chennai, Tamil Nadu 600052, India",ChIJNUewaV97UjoRbfs8dGKJVNo,"Redhills Market, RedHills Bypass, Chennai"
RedHills Bypass,42,stop5,Redhills Bus Stand,13.1949191,80.1690153,13.19491906716468,80.16901529358671,"Redhills - Thiruvallur High Rd, Red Hills, Chennai, Tamil Nadu, India",EkVSZWRoaWxscyAtIFRoaXJ1dmFsbHVyIEhpZ2ggUmQsIFJlZCBIaWxscywgQ2hlbm5haSwgVGFtaWwgTmFkdSwgSW5kaWEiLiosChQKEgmR2no6mXxSOhE9qwRiuXgvoBIUChIJMYANK6B8UjoRDWonhFKPvTE,"Redhills Bus Stand, RedHills Bypass, Chennai"
RedHills Bypass,42,stop6,Alamaram,13.1942649,80.1743861,13.194295034457298,80.17437059318056,"t.h.road,alamaram, 52, Red Hills, Chennai, Padianallur, Tamil Nadu 600052, India",ChIJD90mupd8UjoR6yMgoNbVeGQ,"Alamaram, RedHills Bypass, Chennai"
RedHills Bypass,42,stop7,Gandhi Nagar,13.1952186,80.1679597,13.195218600000002,80.1679597,"Redhills - Thiruvallur High Rd, Chennai, Tamil Nadu, India",EjpSZWRoaWxscyAtIFRoaXJ1dmFsbHVyIEhpZ2ggUmQsIENoZW5uYWksIFRhbWlsIE5hZHUsIEluZGlhIi4qLAoUChIJkdp6Opl8UjoRPasEYrl4L6ASFAoSCWEzfU_qZVI6ETPUY2gLp2Fu,"Gandhi Nagar, RedHills Bypass, Chennai"
RedHills Bypass,42,stop8,Petrol Bunk (Pammathukulam),13.1657007,80.1456496,13.16618517975584,80.14561863533464,"Pammathukulam, Tamil Nadu, India",ChIJadftaipjUjoR1vi3UvpYpXo,"Petrol Bunk (Pammathukulam), RedHills Bypass, Chennai"
